user_id,item_id,category_id,behavior_type,timestamp
532693,575530,794153,buy,1512160034
532848,4236307,3912910,buy,1511678119
533157,3825562,4145813,buy,1511824632
5332,3371346,1349634,buy,1512017227
53357,4919372,2322253,buy,1512240725
533643,4601811,359388,buy,1511703577
533831,3774247,3253357,buy,1512220294
53389,4191020,4172298,buy,1511599510
533994,4690536,2297500,buy,1511762698
534079,1271914,1252230,buy,1511673007
534196,4097915,3814016,buy,1512106403
534228,4937113,1737857,buy,1512134046
534276,1570159,1807416,buy,1511858870
534630,3679720,3776866,buy,1511698035
534670,3458317,4286569,buy,1512276772
535595,4064247,4615159,buy,1511666453
535733,1451196,4640311,buy,1511960312
535765,3994270,913035,buy,1512287956
535815,1044624,2276883,buy,1511572035
535824,3548588,2355072,buy,1512008347
535988,1227363,2705662,buy,1512126000
53606,2457605,4801426,buy,1511805607
536109,4051007,3884119,buy,1511744263
536297,918014,982926,buy,1512077047
536373,379409,4159072,buy,1512199881
536574,210903,1127566,buy,1511922516
536630,4496792,3371868,buy,1512221644
536632,1911950,1807416,buy,1512103160
536734,662911,366112,buy,1511693636
53674,1791949,1320293,buy,1511761889
536822,2891389,965809,buy,1511735276
536853,4834217,4015820,buy,1512034946
536857,3754211,2939262,buy,1512135372
537203,1598103,1320293,buy,1512039847
537352,2241899,3015852,buy,1511582871
537411,3525680,904454,buy,1511846141
537453,3071121,155172,buy,1511622702
537725,3349340,761059,buy,1511739580
537968,441764,1631778,buy,1512120963
538250,742626,238434,buy,1511695274
53871,2180345,817164,buy,1511951397
53885,3649908,1573426,buy,1512179402
53891,3991945,4877478,buy,1512288825
538951,1889667,4086613,buy,1512187871
539037,1156923,2735466,buy,1511702314
539177,3300320,3758226,buy,1512208216
539451,4906587,553365,buy,1511709018
539556,2445133,3409740,buy,1512190102
539661,285467,3521896,buy,1512032668
540020,3884893,1464116,buy,1512049067
540121,1660217,2939262,buy,1511948329
540229,4126038,4159072,buy,1511953232
540322,1727520,212449,buy,1511889325
540425,1929445,4357323,buy,1512020152
540549,813440,72526,buy,1511782073
540652,1194970,4308141,buy,1512235209
540724,2020838,2409814,buy,1511676124
54076,4341605,1729993,buy,1512095672
540925,4756999,4854759,buy,1512262865
541059,4930892,1398739,buy,1511743320
541140,2901413,1712001,buy,1512293354
5412,4853,3189162,buy,1512207425
541790,146393,3607361,buy,1511572423
541877,5136894,4169506,buy,1512198671
541931,1694466,3902231,buy,1512261147
542008,4529790,4145813,buy,1512059739
542225,1862258,3619575,buy,1512228383
542229,572231,1379146,buy,1512277793
542229,3415167,1379146,buy,1512279041
542317,1581980,3381583,buy,1511950832
542370,4534058,292651,buy,1512003309
542397,3259180,1573426,buy,1511869738
542438,2480625,1567637,buy,1511969723
54259,3320246,235534,buy,1512130169
543021,4881552,747109,buy,1512300641
543034,2284087,4039865,buy,1512010992
543082,1184908,553365,buy,1512104744
543144,1884224,4915680,buy,1512305903
543178,3154176,1025720,buy,1512115654
54363,1169462,4958794,buy,1511714077
544057,4053672,2730467,buy,1511659609
544079,4163196,154040,buy,1512300991
544087,2297153,4392650,buy,1511872032
544098,2612466,2465336,buy,1512120963
54443,4259427,1516409,buy,1511715711
544681,2885825,1611144,buy,1511798817
544800,1246124,1859277,buy,1511594629
544978,3108297,3233128,buy,1511669114
545113,354971,4135836,buy,1512114947
545302,3395754,1009182,buy,1511938980
545459,3184203,4558987,buy,1512109850
545567,771868,3695050,buy,1512108462
545567,1665002,722797,buy,1512111851
545910,3058598,450901,buy,1511763670
546086,313204,1879194,buy,1512184210
546300,5063856,3461823,buy,1512312272
546427,613794,1573465,buy,1511748477
546449,4506383,1471163,buy,1511834025
546450,2218129,4540978,buy,1511758626
546527,589598,3692944,buy,1512231871
54655,2743424,3002561,buy,1511765052
546753,805925,2578647,buy,1511888540
546878,4428292,2735466,buy,1511772086
547037,1752843,4022701,buy,1511998049
547111,4139372,450901,buy,1512201050
54724,3713613,2578647,buy,1512188529
547344,347141,1548278,buy,1511540693
547592,4513717,1029459,buy,1511659691
547647,1520443,5125081,buy,1511753073
547762,4203157,1029459,buy,1512181165
547828,928971,4263418,buy,1512269451
547840,808716,2885642,buy,1512048261
548032,3702501,2526041,buy,1511761362
54812,2368043,1299190,buy,1511620254
548155,1988541,4794845,buy,1511851015
548220,1988852,3556745,buy,1512180388
548235,402803,4331400,buy,1512119483
54853,4057835,1879194,buy,1511931678
548548,1266787,149192,buy,1512304207
548561,3613639,2885642,buy,1512019198
549008,3885684,1464116,buy,1511672819
549065,4219213,2331312,buy,1512027751
549074,2703746,2979796,buy,1512147678
549155,2986781,1320293,buy,1511942791
54949,2132679,4022701,buy,1511786150
54949,2079722,411153,buy,1512007538
549513,3328121,3232473,buy,1512266331
549770,302376,4756105,buy,1511675946
549770,3278153,4217906,buy,1512185578
549770,4977398,3002561,buy,1512292608
54978,2446251,2940518,buy,1511635627
550227,945802,3669044,buy,1511770007
550227,3883615,3844144,buy,1512010489
550365,3390286,529278,buy,1512017705
550569,1984158,2533863,buy,1511769886
550655,4362015,4181361,buy,1512010243
550680,348840,928449,buy,1511582515
55071,3040223,3993644,buy,1512137258
550749,682732,1343555,buy,1512097594
550808,2399380,3002561,buy,1512284184
550879,4902806,2446427,buy,1511787358
550959,3426968,2425725,buy,1512024018
551021,3644079,1379146,buy,1511918993
551344,2160768,2877672,buy,1512304056
551814,429858,245312,buy,1512207415
551816,11517,2735466,buy,1511873373
551845,4861832,4758477,buy,1512138668
551845,2172142,1074254,buy,1512140209
551986,3856554,724320,buy,1512297838
552034,2672469,2558244,buy,1511763440
552092,1622731,366112,buy,1512311539
55216,4900597,411153,buy,1512227845
552195,3714526,4756105,buy,1511865656
552440,3439278,2642752,buy,1511697004
552503,3374210,4217906,buy,1511988400
552794,1959311,3898483,buy,1511703255
553026,3796976,3975787,buy,1511799015
553294,878287,4712571,buy,1511568495
553441,3380495,2433095,buy,1511964272
553810,1564831,2409814,buy,1511610485
553868,4660319,1609467,buy,1511667221
553910,4719949,3776866,buy,1511966822
55399,3782372,3277224,buy,1512126193
554022,2475389,2409937,buy,1511620029
554110,1320123,4357323,buy,1511659960
554285,4935,737184,buy,1511770399
554633,2684678,3738615,buy,1512281050
55479,2523967,5028877,buy,1512269443
554805,3730842,1865209,buy,1511577364
555532,149503,58836,buy,1511780448
556005,3132274,4756105,buy,1511635506
556124,4686800,582243,buy,1512034345
556198,657016,982926,buy,1512302144
556271,403136,1996872,buy,1512037495
556541,3360031,3607361,buy,1512220214
55657,975297,1859277,buy,1511872864
556578,4941711,2862133,buy,1511603491
556862,3553390,2355072,buy,1511571566
556862,1412655,3002561,buy,1511883747
557033,3605282,893651,buy,1512227464
557090,3429911,3092732,buy,1511942150
557093,2461542,3277224,buy,1511865606
557115,722580,3158249,buy,1512199852
557185,2913731,2194744,buy,1512200068
557330,2890663,4874384,buy,1512272145
557386,4762965,3738615,buy,1511608793
557614,4386164,2296439,buy,1511919507
557661,2818388,4763051,buy,1511602793
558115,2641246,2301954,buy,1512266057
558166,670772,4217906,buy,1512310783
558361,1642029,4756105,buy,1512197751
558474,4358523,1382264,buy,1512138478
558916,3193352,2572604,buy,1511874685
558951,3826932,85955,buy,1511959433
559003,5092301,4241245,buy,1511592731
55901,2034546,883960,buy,1512301880
559032,1019929,883960,buy,1511971121
559150,4221416,2700376,buy,1511662587
559205,3202857,4801426,buy,1511772480
559738,604773,866301,buy,1511576884
559863,3955552,2297500,buy,1512211828
559920,2691916,804084,buy,1511616832
55997,1022297,1521931,buy,1511585629
55997,2027836,5144469,buy,1511781321
560169,1519075,1708445,buy,1512280785
560355,1402039,4039865,buy,1511585013
560520,958829,1265358,buy,1511941891
560688,1375630,3922126,buy,1512059755
561498,5007033,4145813,buy,1511616264
561506,448731,1879194,buy,1511772192
561531,271484,3065645,buy,1511613056
561560,4770637,772894,buy,1511796596
561630,3886642,3720767,buy,1511933065
561782,2441003,1462446,buy,1512021281
56184,520450,2509955,buy,1511780723
561998,3858625,523181,buy,1511920773
56218,775221,1994940,buy,1512197858
562217,1868798,2455825,buy,1511758346
562341,1136865,1729993,buy,1511614647
562570,4676678,2735466,buy,1511757977
562570,1892266,1419569,buy,1511789889
562948,2494016,3619575,buy,1512048430
563185,2285608,58498,buy,1511869144
563235,816931,2210612,buy,1512103946
563422,364611,381850,buy,1512104302
563476,509045,4339722,buy,1511848459
563476,2223717,3962843,buy,1512091898
563837,1044624,2276883,buy,1511943758
564055,860065,1320293,buy,1511606432
564104,5117809,4728774,buy,1512145253
564104,1936987,27522,buy,1512145385
564104,5117809,4728774,buy,1512145385
564184,4585273,1045172,buy,1511797006
564528,4685669,182358,buy,1512045291
564668,2883047,3825436,buy,1511858545
564908,4263709,2644878,buy,1512263075
565219,2659235,2733371,buy,1512185917
566384,4997472,3607361,buy,1511735241
566418,3406342,84264,buy,1511840389
566434,1301009,4145813,buy,1511613698
566508,322399,1080785,buy,1512087062
566598,2937702,1349561,buy,1512047121
566744,1326641,4781613,buy,1511751501
566774,3562114,982926,buy,1511869598
566858,4714724,3461823,buy,1512042790
566877,1901208,411153,buy,1511587915
566894,3542195,3848953,buy,1511593245
566894,55218,5041265,buy,1512216523
567026,4281981,4170419,buy,1512208756
567198,2322138,3669044,buy,1512224951
567286,3005885,1338377,buy,1512299422
567505,1766010,1320293,buy,1512223641
567518,3246204,2939262,buy,1512270345
567747,4432053,149192,buy,1512173417
567947,876886,3343095,buy,1511962736
568116,2739244,2939779,buy,1511673779
568165,3044412,3747017,buy,1511758842
568335,320169,2632873,buy,1511929487
568494,5031050,366112,buy,1512144262
56874,114050,1165503,buy,1511750631
56927,326372,2640118,buy,1512140015
569456,4976242,1265358,buy,1511595596
569528,458769,2290623,buy,1512023846
569606,1411098,4145813,buy,1511827761
569696,2332977,4217906,buy,1511791275
569761,2484635,1249761,buy,1512276541
569786,5063471,3776866,buy,1511868980
569947,782441,4801426,buy,1511860648
569953,1192395,833866,buy,1511997227
569981,3680232,3371868,buy,1512216085
570059,4210426,3500710,buy,1512144652
5701,4981608,1595193,buy,1511586176
570185,3990741,570735,buy,1512228160
570202,315764,174239,buy,1511610285
570335,1838757,2640118,buy,1511600608
5704,4719103,3999977,buy,1512285717
570404,3308515,1575622,buy,1511703813
570568,4397525,1506018,buy,1512190106
570642,214215,2096639,buy,1511587180
570693,1599690,800581,buy,1511930601
570733,1964253,3077776,buy,1512309361
570752,3902838,3077776,buy,1511964428
570849,4309434,4558987,buy,1512012090
570920,1629791,3747017,buy,1512270061
571056,1717583,901282,buy,1511922935
571116,780340,570735,buy,1512086220
571333,285810,3422001,buy,1512188595
571545,4277026,2429775,buy,1511655502
57161,3828414,965809,buy,1511934775
571612,4734690,3248072,buy,1511659529
571612,2585743,3407883,buy,1511749644
571667,3283158,2939262,buy,1511748541
572135,358503,4801426,buy,1512015988
572282,898589,2465336,buy,1511687152
572340,1408890,1973012,buy,1511663081
572350,4696803,1119638,buy,1512263317
572369,1974645,77463,buy,1511856321
572496,5027213,146830,buy,1511758249
572547,3671475,4801426,buy,1512111063
572751,1315204,3724091,buy,1512079832
572938,3749998,4719814,buy,1511601703
573098,191709,1349561,buy,1511958397
573171,4642353,1474371,buy,1512097827
573236,1857653,820727,buy,1511588630
573237,4563100,4113220,buy,1511750058
573393,4902194,3985610,buy,1511914126
57340,2325595,800581,buy,1512118062
573419,4681102,2885642,buy,1511587415
573763,1052827,2872443,buy,1511586861
573973,4607187,3004853,buy,1512135562
574504,1045168,4145813,buy,1511850758
574715,1834513,4654786,buy,1511602078
574808,4544013,2735466,buy,1511626956
574903,689299,4756105,buy,1512010759
574983,4351496,570735,buy,1512281363
575216,3448788,2328673,buy,1511829952
57537,2686122,1240688,buy,1512223608
57538,2478206,982926,buy,1512049533
575604,1905992,4173315,buy,1511869068
575620,2305760,4919077,buy,1512220717
575849,1279315,4391936,buy,1512170181
575934,2992068,171529,buy,1511932358
576002,176620,4627820,buy,1512092365
576273,2225716,1019260,buy,1511876676
576273,2448188,119741,buy,1511876676
576273,1806191,568628,buy,1511876676
576504,4003787,4804883,buy,1511870548
576688,4054686,316352,buy,1512217622
576693,823609,3102560,buy,1511966782
576843,301182,2863168,buy,1512227822
57714,2769604,2885642,buy,1511921294
577159,403060,4145813,buy,1512012542
577199,618434,2462567,buy,1511779329
577434,4923510,2945933,buy,1511754736
577439,1156100,2735466,buy,1511924169
577840,700794,2465336,buy,1511772559
578028,2543947,535180,buy,1512182143
578097,3303427,570735,buy,1511611272
578097,32197,2964603,buy,1511699502
578320,1228366,1080785,buy,1512180415
578522,1829749,2640118,buy,1512172704
578549,3188984,114333,buy,1512013472
578958,398906,3053292,buy,1511789566
579013,629096,2576484,buy,1512021268
579334,1179623,4159072,buy,1512185241
579433,4856750,3371868,buy,1511848987
579593,2755122,846990,buy,1512172928
579656,2650016,2352087,buy,1512147208
579739,3874854,1884568,buy,1511694326
57987,792835,3381583,buy,1511792040
579907,4231222,1572948,buy,1511790672
580097,626127,2994558,buy,1511583416
580108,3464431,5053508,buy,1511686962
580194,4927371,1023823,buy,1511580818
580309,761839,4159072,buy,1511832841
580354,2626818,4697972,buy,1512229456
580709,4352587,1834026,buy,1511780571
580988,4670552,3566895,buy,1512209100
581051,5059215,569703,buy,1512092092
58119,3175090,2854994,buy,1511775641
58119,2627143,542584,buy,1511776468
581388,79635,3522123,buy,1511762812
581622,1375144,284968,buy,1511960809
581659,66701,2920476,buy,1512179801
581703,801014,3779986,buy,1511741044
581835,4180819,2314022,buy,1511765832
581874,3147410,4672807,buy,1511970373
581966,1203422,2945933,buy,1511962786
582233,2869162,750949,buy,1511758268
582233,4108563,874415,buy,1511965255
582533,3686665,4181361,buy,1512188136
582659,2293931,245312,buy,1511839227
582678,771878,1449177,buy,1511676091
582866,3776206,2440115,buy,1511932077
582872,1693952,4983640,buy,1511601329
582906,4358465,1567637,buy,1512086580
583086,3375856,4874492,buy,1511769132
583528,454200,2297500,buy,1511610612
583601,1607078,3158249,buy,1511791885
583601,3778113,3158249,buy,1511841736
583689,1817131,3102419,buy,1512220691
583699,3622473,4962280,buy,1512275060
583731,1352855,2945933,buy,1512215608
583843,1559452,1521931,buy,1512215429
584006,2832186,3158249,buy,1512025558
584167,2853944,3995452,buy,1511746964
584167,3889219,1733466,buy,1511751185
584173,4879770,873792,buy,1511934897
584394,3826820,448398,buy,1511676346
584404,1467605,720055,buy,1511784580
584453,1255459,570735,buy,1511911609
584549,4014843,4882154,buy,1512010480
584684,711492,3632786,buy,1512120065
584953,4400777,2430608,buy,1512296528
584954,4934883,901282,buy,1511784810
585133,4138494,4874384,buy,1511771975
585283,246666,5144469,buy,1511589551
585441,2546949,2640118,buy,1511955481
585555,4059952,1379146,buy,1512024650
585573,139413,3738615,buy,1512196874
585650,1058524,1548278,buy,1511754148
585776,3955799,3738615,buy,1511691191
585884,344434,2640118,buy,1511882760
585921,332289,2729260,buy,1511876049
585921,4904771,2837163,buy,1512200571
585937,3681415,1074254,buy,1512273974
586343,2192947,285583,buy,1512276535
586343,2800425,846990,buy,1512278515
586500,2516482,3886822,buy,1511539698
586523,3795236,1464116,buy,1512041232
587025,2254268,4919077,buy,1511621632
587067,2196163,1787510,buy,1512126188
587112,2573855,1356029,buy,1511866304
587146,4306479,1398739,buy,1511854294
587200,3702363,4789432,buy,1512236378
587286,1220359,2321836,buy,1511791742
587461,3514268,4789432,buy,1512221305
587538,2584711,2578647,buy,1512018562
587633,346286,4022701,buy,1511876572
588190,489019,800581,buy,1511795884
588299,3642646,3504022,buy,1511837369
588909,1465232,1711596,buy,1512226134
589084,2493342,3415144,buy,1512191689
589207,1973738,3253440,buy,1511584420
589207,471179,4558987,buy,1511671911
589297,4097310,3065645,buy,1511673720
58965,4508259,903809,buy,1511743491
590402,4434549,2131531,buy,1511714674
590550,174794,3524510,buy,1511762800
590771,3879906,2154669,buy,1511947428
591704,2462166,4022701,buy,1512183315
591811,4465261,4919077,buy,1511622533
591820,4302889,431452,buy,1511948739
592059,931971,4159072,buy,1511921339
592108,2765811,965809,buy,1512137155
592179,2338453,3607361,buy,1511662992
592276,4866864,3065645,buy,1512136964
592376,3814972,3467939,buy,1512097482
592425,4560170,3248072,buy,1511873030
592519,1791081,1674316,buy,1511572682
592636,600690,3999977,buy,1511688003
59284,3663965,2885642,buy,1512283213
593054,2540430,4069500,buy,1511963637
593329,3027915,1464116,buy,1511959728
59344,1722736,4338029,buy,1511612146
593496,3506793,846990,buy,1512096659
593794,4988278,1521931,buy,1511843151
594196,2389445,888094,buy,1511597345
594337,113358,3736316,buy,1512107359
594364,714739,3774512,buy,1511790935
594371,4175823,163196,buy,1511661614
594384,673866,2778281,buy,1511688757
594584,4390057,4339722,buy,1511700542
594699,2712051,4654786,buy,1511709443
59471,4320853,84264,buy,1511704691
594974,279295,883960,buy,1512182335
595298,1028133,2885642,buy,1512285570
595340,1154166,4789432,buy,1512200933
59539,2601044,2735466,buy,1511663765
595409,2427063,235534,buy,1511784448
595549,2707588,4181361,buy,1512113322
595838,2434405,2051267,buy,1511603803
595873,1407171,2664522,buy,1511839109
595896,4353579,846990,buy,1511917650
596095,243905,2465336,buy,1511796697
59622,989258,3257290,buy,1512001496
596309,961036,65362,buy,1511926748
596349,2178735,1320293,buy,1512020482
596437,1724474,4098379,buy,1512196671
59662,4213974,2131531,buy,1511790728
596980,4627841,3598912,buy,1511764060
597291,3679046,4242717,buy,1511683506
597314,4478907,4098232,buy,1512102257
597484,1052797,285583,buy,1511736986
597687,3388117,4558987,buy,1511583755
597687,3151732,1274818,buy,1512017742
597998,3056809,2735466,buy,1512169045
598104,222342,4244487,buy,1512302437
598464,4052666,2218582,buy,1511769223
598481,2554590,886203,buy,1511883541
598526,853937,2891408,buy,1511896236
598588,2543110,174239,buy,1511834808
598762,540330,2465336,buy,1512131405
598840,2883628,2520377,buy,1511874075
598841,2710915,3108044,buy,1512130262
598858,893162,982926,buy,1512226106
599209,4613370,1045172,buy,1512048074
599210,229187,4022701,buy,1512229881
599452,1083002,2778281,buy,1511770478
599452,419335,1787510,buy,1511770571
599900,3562006,3454970,buy,1512016205
600331,3933588,3371868,buy,1511781580
600375,3513475,3982609,buy,1511943963
600854,1125406,3607361,buy,1512311306
601065,1255579,3598912,buy,1512220513
60118,1701011,605882,buy,1511838777
6013,2566957,1288487,buy,1512145772
601616,2950403,1994940,buy,1511929021
601712,2297104,922189,buy,1511938013
601763,2394979,703487,buy,1512296035
601794,1839268,1792277,buy,1512284059
60196,10497,1404020,buy,1512277549
602004,2615601,4995985,buy,1511750197
602025,4912649,3001296,buy,1512050505
602278,1002017,1189645,buy,1512206659
602420,2758925,200278,buy,1512122784
602682,2868013,1567637,buy,1511597874
602747,1113384,3100759,buy,1512044547
602802,1474044,3582485,buy,1512297467
603337,3453069,1876707,buy,1512180772
603770,4525154,3371868,buy,1511762360
603794,1960841,2982027,buy,1512194346
604188,3240585,174239,buy,1512023244
604286,1417747,1611144,buy,1512277057
604324,1643187,3075521,buy,1511855311
604406,1538887,2288113,buy,1511688642
6045,744135,2465336,buy,1512182968
604703,3087939,2988293,buy,1511605838
604964,2604550,285583,buy,1511768733
605016,1613624,4159072,buy,1511799772
605306,3375694,2611262,buy,1512048380
605307,4521245,378205,buy,1512053103
605406,2291513,446701,buy,1511689276
605677,4290297,2268637,buy,1512269131
605683,47344,4672807,buy,1511609486
605707,2938526,620409,buy,1512050847
605707,2612621,1674316,buy,1512050847
605730,3495504,4801426,buy,1511751613
605750,3936216,901282,buy,1511955898
605770,719276,4444302,buy,1512294305
605828,1219581,838946,buy,1512208442
605848,4902238,982926,buy,1511652692
60614,4700919,922588,buy,1511867504
606198,2120489,3231625,buy,1511788862
606608,2603426,1573426,buy,1512053399
606643,2237386,4217906,buy,1512281659
606818,1031787,4238676,buy,1511548100
606909,3990050,4357323,buy,1511567034
607157,2278711,3645362,buy,1511929275
607249,3551198,2366905,buy,1512189022
607277,1375489,883960,buy,1511934617
6074,2242450,2465336,buy,1512004316
607419,2741165,883960,buy,1512097927
607604,4190170,1464116,buy,1512143279
607610,2102232,4789432,buy,1511689721
607768,2726214,2862512,buy,1511594245
607842,1046455,2355072,buy,1512316269
607904,2973193,3177782,buy,1512052874
608000,2572291,1338377,buy,1512026918
608396,3159683,2986945,buy,1511785324
6084,3143601,1464116,buy,1512286105
608481,2743649,4763051,buy,1511934571
608482,798536,3461823,buy,1511970803
608908,3811685,1320293,buy,1512279919
608953,5047869,5048062,buy,1512186884
609383,5146762,1299190,buy,1511888412
60948,2615392,3496816,buy,1511689844
60958,309605,3993644,buy,1512115822
609611,2470510,1299190,buy,1511709492
609835,4074805,154040,buy,1512113277
609958,1500221,2735466,buy,1511760209
610009,2772451,4307317,buy,1512225939
610133,4701055,3544014,buy,1512223577
6104,4703084,2429887,buy,1512293447
610440,3157218,2735466,buy,1512268691
610476,2698610,3057385,buy,1511771422
610808,524110,728641,buy,1511934766
610826,768913,1368970,buy,1511587080
610938,101559,3158249,buy,1512040157
611055,4210662,4159072,buy,1511862356
611080,4098650,3695050,buy,1511701196
611213,2100640,4357323,buy,1512291228
611255,958385,4918438,buy,1511664096
611328,4489792,2520771,buy,1511931943
611366,842672,3619575,buy,1512127254
611402,3239122,3715529,buy,1512226880
611783,4552016,2885642,buy,1511761151
612306,4809220,1973012,buy,1511644559
612313,1336228,2520771,buy,1512171305
612407,2915577,160181,buy,1512291170
612546,794522,854059,buy,1511665353
612634,2319282,982926,buy,1511684843
612634,3886760,3715529,buy,1512120506
612670,4406192,4107781,buy,1511944934
612670,2904897,392182,buy,1512090692
612762,3757240,1464116,buy,1512278855
612946,4781225,3188631,buy,1511948091
613107,934383,4672807,buy,1512113277
613136,4156059,3664107,buy,1511621463
61316,503983,1834026,buy,1512012779
613244,3367204,79220,buy,1512042491
613338,1508415,2259994,buy,1512041390
613371,4348559,4719814,buy,1511880830
613409,4358971,55312,buy,1512303595
613428,4310536,3189162,buy,1511749431
613450,4304827,2476560,buy,1511876377
6135,1916914,1851156,buy,1511949762
613596,2473883,1019260,buy,1511756015
613689,1061904,2966303,buy,1511706039
613822,3640821,1990869,buy,1512011399
614120,4570360,1561921,buy,1511793764
614228,1229050,1089685,buy,1511857918
614841,768236,982926,buy,1511880801
61485,4120157,3343024,buy,1511977403
614969,2542844,2925160,buy,1512292119
615000,5157500,1254330,buy,1511796574
615000,3407460,671854,buy,1511827432
615000,2686461,482114,buy,1512205368
615059,4285157,2072473,buy,1511999249
615414,3157218,2735466,buy,1511753045
615442,4528227,3598912,buy,1512048175
615469,3328690,2590256,buy,1512297464
615519,3137181,831271,buy,1511786834
615791,776291,149192,buy,1512226875
61634,3224358,448398,buy,1512129271
616367,4659035,922189,buy,1511625134
616857,1167504,2355072,buy,1511834654
616967,3628548,3065645,buy,1512113852
617013,3417008,410749,buy,1511781572
617013,3930481,3697658,buy,1511856640
617086,1021885,2881542,buy,1511940203
617432,631015,904454,buy,1511761816
617434,1839873,2812993,buy,1511943500
617624,162489,2735466,buy,1511962176
617730,2054084,2225310,buy,1511880358
61798,745989,1299190,buy,1511922082
618007,745194,865039,buy,1512268806
618328,2475689,804084,buy,1512094828
618625,3264887,3669044,buy,1511961687
618626,3023272,4606718,buy,1511680964
618694,2609459,4244487,buy,1512263896
618957,2362052,800581,buy,1512133716
619285,2189181,3154173,buy,1511847793
619383,4765988,3953647,buy,1512231868
61950,1391112,3993644,buy,1511962807
619565,4735763,2465336,buy,1512285927
619642,1818688,1464116,buy,1512274525
619760,4216981,4801426,buy,1512270770
619863,1109183,3884119,buy,1511671245
619886,2540795,4159072,buy,1512056439
620025,240812,4801426,buy,1511968130
620105,3672600,651666,buy,1512127019
620497,2694855,2572604,buy,1511966646
62082,1793572,2958664,buy,1511884753
62082,1250064,330316,buy,1512268126
62086,4964672,3975787,buy,1512183169
621179,942863,1464116,buy,1511678280
621340,4112820,3299155,buy,1511582723
621486,4213669,4789432,buy,1511604530
621720,2093797,4519460,buy,1511835284
621884,2732721,1633002,buy,1511607275
622138,3194669,4876006,buy,1511918329
622381,4637707,1787510,buy,1511580671
622822,2761362,4138583,buy,1512104509
622891,2800676,846990,buy,1511668182
622904,2760646,4758477,buy,1511684248
623078,1807059,4526708,buy,1512303788
623477,1651051,982926,buy,1512311558
623480,813404,921799,buy,1511659282
623491,363343,2877672,buy,1512128267
623512,2955170,903809,buy,1512048619
623812,4926072,2885642,buy,1512194897
623848,4251948,3002561,buy,1511831307
624015,3943126,1994940,buy,1512112694
624298,4839658,4217906,buy,1511940094
624391,4103377,825827,buy,1511574122
624721,221668,801221,buy,1512108787
624917,2229072,4121590,buy,1511701532
624993,4237911,4847838,buy,1511627155
625043,1610444,3582241,buy,1511840667
625113,3566195,381850,buy,1511927691
625143,649573,2640118,buy,1512223839
625288,1773785,3002561,buy,1512086984
625572,3968124,2578647,buy,1511696580
625801,2805345,2885642,buy,1511837339
6259,4190538,3015852,buy,1511920777
626363,776198,3059103,buy,1512198463
626485,3541875,3674154,buy,1511779573
626542,4699560,3100520,buy,1512139876
626683,3126492,2952458,buy,1511765058
626737,2739418,1104592,buy,1511885014
626854,1487513,4145813,buy,1512183385
62750,4755304,174239,buy,1512123627
627943,4310411,3160926,buy,1511967929
628369,2442369,1879194,buy,1512100346
62875,2233309,5053508,buy,1511714495
628767,1981629,1293225,buy,1511785680
629196,63336,2465336,buy,1512017469
629273,685252,3459562,buy,1512127848
62937,2493053,846990,buy,1511766833
62937,1093991,2885642,buy,1512004207
629380,1138499,3995818,buy,1512134741
629569,1335351,1973012,buy,1512051133
629574,1137189,2735466,buy,1512282312
629732,5021465,322805,buy,1511746923
629817,2378725,3860845,buy,1512008292
630226,2583697,2033408,buy,1512168363
63026,4900948,3544014,buy,1511851334
630424,4923968,1787510,buy,1511686638
630577,4205303,2476560,buy,1511839845
630577,3318687,3351726,buy,1512097075
630671,898106,982926,buy,1511575913
63073,2794685,3776866,buy,1511859194
63073,3671398,1471163,buy,1512182247
630762,1641490,2755933,buy,1512018928
631738,1506778,64179,buy,1511839675
631882,4571238,2419332,buy,1512286401
631943,3166170,4267003,buy,1511955451
631963,2695733,366112,buy,1512204645
631985,2727254,801221,buy,1511608316
632340,2060298,3430419,buy,1511834284
632554,3929807,1712001,buy,1512230000
632643,936646,1408807,buy,1511837720
632928,4132527,4919077,buy,1511790763
633017,567001,4069500,buy,1511774379
633060,4997179,2885642,buy,1512091158
633399,4926775,1817077,buy,1512088847
63350,3973758,1879194,buy,1511747216
633721,5096526,85955,buy,1511931144
63381,1546753,1973012,buy,1512017098
634076,818591,846990,buy,1511935547
634266,1978608,1575622,buy,1512282483
634303,4890705,1320293,buy,1511676379
634498,3882804,1299190,buy,1511801678
634571,3887856,3604509,buy,1512028516
634617,4992519,3231625,buy,1511749881
634695,843066,1074254,buy,1511594138
63470,230865,2085893,buy,1512033146
634856,3545567,3189935,buy,1511557352
634910,4668936,2558204,buy,1512233046
634934,1382423,1712001,buy,1512000358
634948,1624042,2885642,buy,1511581739
63495,1268920,2247787,buy,1512293565
635182,2430503,149192,buy,1511629308
635231,4300116,1265358,buy,1511864447
635231,2030801,1575622,buy,1511921142
635239,3760886,339305,buy,1512091397
635239,4983040,2409814,buy,1512261739
635250,2828518,3231625,buy,1512210095
635299,1193322,3432990,buy,1511786723
635768,1344014,970709,buy,1511964725
635858,2060444,5007081,buy,1511601400
635868,1939962,570735,buy,1512189650
635927,4670552,3566895,buy,1511707580
636006,1342493,2846152,buy,1512284265
636106,4745772,3112817,buy,1512191684
636575,2113494,4615962,buy,1511679685
636635,1363790,1639158,buy,1512310306
636742,1615503,381850,buy,1512036812
636742,4866579,381850,buy,1512103448
636796,317359,1521931,buy,1511836426
